image_url,image_path,hate_final,appropriate_final,topic,topic_id,ocr,caption
https://dl.dropboxusercontent.com/scl/fi/umjmdvhu687hzpgt26n2d/4037517843163740.jpeg?rlkey=n9jqqkrtmd7q9ymqrnzsqin06,4037517843163740.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"""PACAR BILANG LOVE YOU SIH UDAH BIASA... TAPIII KALAU ARTIS KPOP KITA YANG BILANG.. I LOVE YOU... OUUUUUUU ITU BARU LUAR BIASA...""","Gambar seekor kucing dengan ekspresi berlebihan menggambarkan reaksi euforia terhadap ungkapan ""I love you"" dari idola K-Pop."
https://dl.dropboxusercontent.com/scl/fi/q53f8q2r29r4p8dd3091w/989035672210913.jpeg?rlkey=it0fbwgf1n5df71nbrvhiqvh7,989035672210913.jpeg,hate,inappropriate,"individual, gender","Individu, Jenis Kelamin","Jeremy Grant
Friends
+ Album
Instagram
Off
Taylor Swift bikin 42069 lagu tentang cowok di jaman SMA yang ninggalin dia, tapi gak ada satupun lagu tentang nyepong. Nah, samppe sini udah mulai paham maksud gue belum?",Visual meme ini menggambarkan reaksi karakter kartun terhadap unggahan satir di media sosial mengenai fokus lirik Taylor Swift yang dikontraskan secara vulgar.
https://dl.dropboxusercontent.com/scl/fi/ibmavx0pzijpmjqyycw2q/9816547565098285.jpeg?rlkey=ttwi2z7um7y15t4wum6uyj0hh,9816547565098285.jpeg,hate,inappropriate,social sub-groups,Kelompok Sosial,"BERI SEORANG PRIA IKAN, MAKA IA
AKAN KENYANG SEHARIAN
BERI SEORANG PRIA PANCING, MAKA IA
AKAN LUPAKAN ANAK & ISTRINYA","Gambar menampilkan figur kerangka dengan teks yang memplesetkan pepatah ""beri ikan"", menyoroti potensi pria melupakan keluarga karena pancingnya."
https://dl.dropboxusercontent.com/scl/fi/f5jf5gtt5iavd2ix2ertq/3083642645186351.jpeg?rlkey=pwsdchdtydqhhvacsp6ciaugs,3083642645186351.jpeg,hate,inappropriate,national origin,Suku/Etnis/Ras,"Catatan
Ringan
Yajuj
Ma'juj
ADALAH
JAWA
Jawa
dituduh
Sebagai
YDjuj
Ma'juj
Catatan
Ringan
49 rb x
ditonton
3 tahun yang
lalu","Visual ini memperlihatkan thumbnail YouTube yang secara kontroversial mengklaim ""Yajuj Ma'juj adalah Jawa"", menyoroti narasi penuduhan terhadap etnis Jawa."
https://dl.dropboxusercontent.com/scl/fi/wb6h51ga38aik8pvs6818/253318870507118.jpeg?rlkey=6j7wze9ke723rx0gvgo85oe2w,253318870507118.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"POLISI
TENTARA
DOKTER
PILOT
PRAMUGARI
GURU
PRESIDEN
SENIMAN
ATLET","Gambar ini menyajikan visualisasi cita-cita profesi di masa kecil, kemudian mempertanyakan realitas pencapaiannya di masa kini."
https://dl.dropboxusercontent.com/scl/fi/a9yop2fulmomu6mlnq7o5/1764718384355305.jpeg?rlkey=1cvlvw20uvoowbxpkicfbsbyg,1764718384355305.jpeg,not hate,inappropriate,gender,Jenis Kelamin,Required,Konten visual ini memperlihatkan soal edukasi dengan pilihan jawaban mengkhawatirkan terkait ajakan mandi oleh 'Datuk'.
https://dl.dropboxusercontent.com/scl/fi/0dxpuy0qp8i12otaxt2ag/9774444959344049.jpeg?rlkey=agnqraipiojrfh3gf96cwskd9,9774444959344049.jpeg,not hate,appropriate,,Tidak Ada/Umum/Acak,GOBAK SODOR KABUPATEN SEMARANG,Visual ini merekam keberlangsungan permainan tradisional Gobak Sodor di Kabupaten Semarang.
https://dl.dropboxusercontent.com/scl/fi/dijvtjhj098gze3bs8qtd/523777883997757.jpeg?rlkey=k5k3pc1oduxaztb3coe9jjota,523777883997757.jpeg,hate,inappropriate,individual,Individu,"kak boleh minta tolong?
minta tolong apa?","Komik ini menggambarkan Patrick Star mengamati hewan di trotoar sebelum meminta bantuan dari karakter meme lainnya, menyiratkan situasi tak terduga."
https://dl.dropboxusercontent.com/scl/fi/m7ioypdj1434rnke74ffy/1815752429169883.jpeg?rlkey=1jd2h4ap5t4d7mgwktjr6s6qw,1815752429169883.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"Bpk:kenapa donat tengahnya bolong?
Gw:kalo g bolong bukan donat
Bpk:salah,kalo utuh itu cinta bapak ke emak
Emak yg denger
Gw
Bpk","Meme ini menggambarkan dialog humoris antara ayah dan anak tentang donat, berujung pada ekspresi kasih sayang ayah terhadap ibu yang memicu beragam reaksi."
https://dl.dropboxusercontent.com/scl/fi/12aroyh4fprqm2a9cjxmo/978853864458304.jpeg?rlkey=9fy6tv6ahtraiujwab3nhz7vn,978853864458304.jpeg,not hate,appropriate,religion,Agama,bro im sak masih lama,"Visual ini menampilkan pria menyantap makanan sahur, disertai keterangan bahwa imsak masih lama, merefleksikan momen persiapan jelang puasa."
https://dl.dropboxusercontent.com/scl/fi/7prya9wfimevuafcbmnzv/603741725939143.jpeg?rlkey=ldx6taobbg7dd7mwd11zp9pus,603741725939143.jpeg,not hate,appropriate,"social sub-groups, religion","Kelompok Sosial, Agama","Gw ketika dapet makan siang gratis
Bismillahirrahmanirrahim","Karakter animasi ini merepresentasikan kegembiraan akan makanan gratis, serta rasa syukur yang diekspresikan dengan ucapan Bismillah."
https://dl.dropboxusercontent.com/scl/fi/w2rhtpgoa04dqc3x2w1m3/2545327632293171.jpeg?rlkey=kqkej9vlxc3odjspfnhid8u74,2545327632293171.jpeg,not hate,appropriate,political,Politik,"Me and my valentine
Pemilu 2024","Gambar ini secara satir menyoroti peran uang sebagai 'valentine' dalam narasi Pemilu 2024, mengindikasikan isu politik uang."
https://dl.dropboxusercontent.com/scl/fi/i48di2y3x2kxp2on1jyqk/1200883635050158.jpeg?rlkey=11di4rcvjfrmz5f7iwonaqv9z,1200883635050158.jpeg,not hate,appropriate,"social sub-groups, gender","Kelompok Sosial, Jenis Kelamin",Wow amazing,"Visual ini secara humoris mengkontraskan ekspresi jijik terhadap babi/dagingnya dan kekaguman pada pasangan selebriti, menyiratkan pergeseran nilai."
https://dl.dropboxusercontent.com/scl/fi/0l1s9o7a6byweu3ipz516/1165369328711240.jpeg?rlkey=lx3ner194oliuoktb5ok5571j,1165369328711240.jpeg,not hate,inappropriate,gender,Jenis Kelamin,"Udh kanker stadium 4 kenapa baru kedokter?
Pria tidak bercerita
Tol QL Kelas'king","Visual ini secara satir mengkritisi kelalaian menunda penyelesaian masalah hingga mencapai kondisi kritis, diilustrasikan dengan analogi penyakit."
https://dl.dropboxusercontent.com/scl/fi/k6zv3ecoozutm9wdgc8u7/934700828692342.jpeg?rlkey=ecmkna61ytudmbsc6c1g2qc4d,934700828692342.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,ORANG BARAT DENGAN ILMU CPR KEROKAN ORANG INDONESIA,"Visual ini menggambarkan perbandingan humoris antara penanganan medis ilmiah Barat (CPR) dan pengobatan tradisional kerokan Indonesia, disimbolkan dengan api di tangan."
https://dl.dropboxusercontent.com/scl/fi/gachaxpdha5x21ca498b2/122133109394527442.jpeg?rlkey=g0s4pdst65vkz3wuzghsgwymj,122133109394527442.jpeg,hate,inappropriate,social sub-groups,Kelompok Sosial,"Telat angkat
Basah
Telat angkat
Gosong
Telat angkat
Acara makan makan","Visual ini menyoroti dampak dari keterlambatan ('telat angkat') yang berujung pada pakaian basah dan makanan gosong, berbeda dengan momen 'acara makan-makan' yang menyenangkan."
https://dl.dropboxusercontent.com/scl/fi/ib7rlefo2x4iag6impoh2/1125855862915262.jpeg?rlkey=4jmax81tuiimz5p7hkfjsblo5,1125855862915262.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"stoppp gausah
ngejar cinta dulu
kita masih gembel","Gambar menampilkan karakter kartun Tom berinteraksi, menyampaikan pesan untuk memprioritaskan kemandirian finansial sebelum mengejar romansa."
https://dl.dropboxusercontent.com/scl/fi/n9ra8i4qc6nkseyx27soj/2734632783362654.jpeg?rlkey=ify7i0ag1i0zqmpt901s9q5tm,2734632783362654.jpeg,not hate,inappropriate,individual,Individu,"NEWS
P. DIDDY'S UNDERGROUND TUNNELS REPORTEDLY LEADS TO PARKIRAN BEBEK GORENG H.SLAMET IN KARTOSURO
""man can a ni**a eat in peace wdf"" - Diddy","Visual ini menampilkan satir yang mengklaim terowongan bawah tanah P. Diddy terhubung ke area parkir Bebek Goreng H. Slamet, menyajikan humor absurd."
https://dl.dropboxusercontent.com/scl/fi/7uhn13fspfvz4zfj9ocxy/562268163569903.jpeg?rlkey=lt8ayvvs4ky9lh2v6x3rvgmw2,562268163569903.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"itu ikan nya udah basi
jangan di makan, kasih
kucing aja
kucingku yang ga
sengaja denger:","Kucing ini menunjukkan ekspresi penasaran, seolah menguping percakapan tentang ikan basi yang dialokasikan baginya, menyiratkan humor situasional."
https://dl.dropboxusercontent.com/scl/fi/4wh6gh5cpkh1bgb3wtm9a/1411799609948323.jpeg?rlkey=nf0xo8o0wv3c89e2yrdvnx0pe,1411799609948323.jpeg,hate,inappropriate,gender,Jenis Kelamin,"""FemboyHunter655""","Visual ini menggambarkan reaksi kaget dan ngeri terhadap nama pengguna kontroversial yang ditemukan setelah ajakan bermain game, ditunjang gambar wajah terdistorsi."
https://dl.dropboxusercontent.com/scl/fi/epppkxiz6nm4svd8g2y8i/1218248399929668.jpeg?rlkey=wdu312ax27lxrxeuy0j9u1gvp,1218248399929668.jpeg,hate,inappropriate,gender,Jenis Kelamin,"1. Cowok Gaji 20Jt tapi jarang pulang
2. Cowok gaji 3 Juta tapi serumah","Visual ini menampilkan perdebatan satir mengenai pilihan pasangan, menyoroti pandangan transaksional dalam hubungan demi keuntungan finansial."
https://dl.dropboxusercontent.com/scl/fi/aisaq5r0b8cas04suot98/1152683493007993.jpeg?rlkey=cixiaocdpj6pqopebb72bcskt,1152683493007993.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"baru tau kalo ""KIDAL"" itu
itu singkatan dari ""kiri dari lahir""
jadi kita yang
kanan dari lahir:
KADAL","Visual ini menyajikan humor linguistik melalui plesetan kata 'kidal' dan 'kadal', merepresentasikan akronim ciptaan 'kiri' dan 'kanan dari lahir'."
https://dl.dropboxusercontent.com/scl/fi/f2rwr5bnkl96pzafljhe8/3048725688634170.jpeg?rlkey=gjk6z0inxmrhkbpyndvcjx0f1,3048725688634170.jpeg,hate,inappropriate,"institutions, political","Institusi/Perusahaan, Politik","Coba kita lihat
gimana bentuk aslinya
Walawe","Visual ini menggambarkan pengungkapan aplikasi ""PoliceTube"" yang ternyata adalah ""LahTube"" dengan fokus pada konten Majelis Ulama Indonesia, menyiratkan identitas ganda."
https://dl.dropboxusercontent.com/scl/fi/i3mkl4xdb3gncoz2eqhj4/2646147545590794.jpeg?rlkey=bir1c1yczl4354rhrerpgdmvx,2646147545590794.jpeg,not hate,appropriate,gender,Jenis Kelamin,"Ketika lu punya temen gak bisa pasang gas sendiri
Gue dengan nada lembut:
*Bro lu cowok harus bisa
pasang gas sendiri","Visual ini menampilkan interaksi dua pria yang menyoroti ekspektasi sosial terhadap kemampuan laki-laki dalam tugas rumah tangga, disampaikan secara satir."
https://dl.dropboxusercontent.com/scl/fi/ddlfpvfgr1rbuimgkwv7s/1040817928080631.jpeg?rlkey=dq6o2rbg9y7qh4qh53n55r8k4,1040817928080631.jpeg,hate,inappropriate,social sub-groups,Kelompok Sosial,"Sedih liat kondisi pantura sekarang yg sepinya
Tapi tau dulunya suka getok harga & banyak pungli",Visual ini menggambarkan kontras emosi: simpati atas sepinya Pantura berubah menjadi pemakluman akibat praktik penarikan harga tidak wajar sebelumnya.
https://dl.dropboxusercontent.com/scl/fi/uv7tz5l7zcc2nzo3sqv6q/1051434543716193.jpeg?rlkey=d49z3lhbtp9v1lf6kt57bbnyy,1051434543716193.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,Aman ?,Gambar ini menampilkan seorang pendukung Arsenal yang secara eksternal menyatakan 'percaya proses' namun secara internal menyiratkan keraguan terhadap Arteta.
https://dl.dropboxusercontent.com/scl/fi/gl09onyattcx29ivljzlm/979810300899284.jpeg?rlkey=2td7efmgo6w7wtvhx96xszpr1,979810300899284.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"@Jauhar Yashiki
Lagu 27 bulan Mei, hafal gak?
Hafal dong
Kami dari... 27 bulan Mei~ Bulan Mei~
Ayo dong bagi loker~
INFO LOKER","Visual komik ini menampilkan Spongebob bertransformasi dari bernyanyi menjadi permintaan info lowongan kerja, merefleksikan kebutuhan pencari kerja."
https://dl.dropboxusercontent.com/scl/fi/csp0hum31ig8kk235wcxr/994959042666520.jpeg?rlkey=8yk5660do54ojr8sa2023nl4y,994959042666520.jpeg,not hate,appropriate,institutions,Institusi/Perusahaan,"Wait, jadi PLT-Nuklir keranya cuma masak air?","Visual ini menampilkan seorang astronot yang menyadari kesederhanaan prinsip kerja PLTN, yakni memanaskan air untuk menghasilkan listrik."
https://dl.dropboxusercontent.com/scl/fi/atjmc51kfyu35qbji11oz/2386754368347393.jpeg?rlkey=baj4532f69ghr2koy8vnpt1rr,2386754368347393.jpeg,hate,inappropriate,"political, institutions","Politik, Institusi/Perusahaan","Penumpasan Pengkhianatan G30S/PKI (The Criterion Collection)
[4K UHD Restoration with Uncompressed Monaural Soundtrack]","Visual ini menyajikan individu yang terkontrol melalui media propaganda, konsumsi stimulan, dan zat berbahaya, disokong entitas negara."
https://dl.dropboxusercontent.com/scl/fi/s1i6biftgakeacinfqjtn/122191244582267703.jpeg?rlkey=2t1thae0849cuou1n86lydixa,122191244582267703.jpeg,not hate,appropriate,gender,Jenis Kelamin,Ada dua laki-laki dan satu prempuan. Pertanyaannya mana yg perempuan??????,"Gambar ini menyajikan tiga kerangka dalam pose 'tidak melihat, mendengar, berbicara', diiringi pertanyaan gender yang menyoroti kemustahilan identifikasi."
https://dl.dropboxusercontent.com/scl/fi/arvo62xrfqjzocl5mjmd4/991384703152219.jpeg?rlkey=23b8kcvcl7rdikda75riwra2h,991384703152219.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,Yang sering Gua lakukan waktu kecil ketika bertamu rumah orang:,"Visual ini menggambarkan insiden minuman tumpah dan es tercecer, merefleksikan kejadian lazim saat bertamu di masa kecil."
https://dl.dropboxusercontent.com/scl/fi/pqvs0djptkvtc3dyj3qg7/671798184987701.jpeg?rlkey=ha8gldo1xr4b24qf7y84gi5tx,671798184987701.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"random
itulah 4 trio
8 j
Balas
Lihat 37 balasan","Visual ini menampilkan anak tidur damai, merepresentasikan reaksi terhadap observasi paradoksal ""4 trio"" pada empat pemain sepak bola."
https://dl.dropboxusercontent.com/scl/fi/dn1ukv808wvf83auob1tw/3759706277577408.jpeg?rlkey=0sf11zud1lvhga15cubjgjns9,3759706277577408.jpeg,hate,inappropriate,"individual, political","Individu, Politik","INDONESIA
GOONING 2045","Gambar menampilkan diagram jaringan dengan tautan ke situs konten dewasa, berlabel ""INDONESIA"" dan ""GOONING 2045"", mengindikasikan proyeksi perilaku daring."
https://dl.dropboxusercontent.com/scl/fi/nd2etmrypufxojbba47y0/916784200484005.jpeg?rlkey=cnizshqzf9xe603c78a5788hz,916784200484005.jpeg,not hate,appropriate,institutions,Institusi/Perusahaan,"PERUSAHAAN COKELAT
PERUSAHAAN KEJU
KRAFT
Singles
CHOCOLATE","Visual ini menggambarkan inovasi produk cokelat irisan, terinspirasi oleh format keju lembaran, menyoroti potensi adaptasi ide lintas industri."
https://dl.dropboxusercontent.com/scl/fi/yqjejssbm99ca0k67kdr4/122179455938048451.jpeg?rlkey=w96ohyy9q1y2s5bbju774bph4,122179455938048451.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"tipe tipe orang setelah
makan
orang lain
orang gila",Visual ini menggambarkan kontras antara relaksasi pasca-makan dan dorongan berkelanjutan untuk mengonsumsi makanan.
https://dl.dropboxusercontent.com/scl/fi/3ezgzmdpc4tl591u8elxw/739050028030322.jpeg?rlkey=1yf4dyet80wkohea6id5d4l1m,739050028030322.jpeg,hate,inappropriate,"individual, gender","Individu, Jenis Kelamin","Hmm... sepertinya ini ini hari yang bagus untuk ngebugilin freya
clueless","Ilustrasi ini menggambarkan kontras antara figur kartun yang merencanakan perbuatan tak senonoh (""menelanjangi Freya"") dan karakter lain yang tampak polos tanpa menyadarinya."
https://dl.dropboxusercontent.com/scl/fi/rp9b90l42gyuuj85qajh9/1341440563856831.jpeg?rlkey=erehfrgr9su5qwaldrlgkpjej,1341440563856831.jpeg,hate,inappropriate,political,Politik,"baju keseharian gw kalo
RUU TNI dan RUU POLRI
lolos 😄😊😊","Gambar ini menampilkan berbagai rompi taktis, diiringi teks bernada satire terkait potensi implikasi pengesahan RUU TNI dan RUU POLRI."
https://dl.dropboxusercontent.com/scl/fi/e85uw7n7srewt0f9x3h6n/991023026393455.jpeg?rlkey=759fhgi2a6dgwiyrdf904tuce,991023026393455.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"Murah banget
2KG 5 ribu
Murah banget
2KG 5 ribu
2KG 15000
ternyata ada
angka satu nya","Meme ini mengilustrasikan kesalahpahaman harga 2KG 5 ribu yang ternyata 2KG 15 ribu, menekankan pentingnya ketelitian dalam membaca informasi."
https://dl.dropboxusercontent.com/scl/fi/6a1clk3hoyznac14z3cyq/1859656141557841.jpeg?rlkey=rqbggwxkfecguu60moy0yvkhd,1859656141557841.jpeg,not hate,inappropriate,gender,Jenis Kelamin,"Dalam perjalanan kehidupan,
Akan datang masa di mana
tak ada lagi MILF di dunia ini
(mereka semua seumuran denganmu)",Gambar pria berjanggut di hutan dengan pesan humor gelap tentang penuaan dan perubahan perspektif terhadap usia.
https://dl.dropboxusercontent.com/scl/fi/6ysojr3rhl0bjmrh1wplb/122115068426710052.jpeg?rlkey=5qs9ymcmuubh0zwuorf035jre,122115068426710052.jpeg,not hate,appropriate,gender,Jenis Kelamin,"makasih ya
santai, demi kamu
kamu tuh orang pertama yang
boncengin aku pake sepeda
aww beneran? soswit dong
iya beneran, yang lain
pake mobil soalnya","Visual ini menggambarkan percakapan yang menunjukkan apresiasi terhadap pengalaman dibonceng sepeda, menyiratkan pentingnya interaksi sederhana."
https://dl.dropboxusercontent.com/scl/fi/2veifmltjhpidvy6abiws/584374561046935.jpeg?rlkey=8gl9t6k3pcznym11l6s7l55kr,584374561046935.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"bro kok lu ketawa
mulu kalo liat iklan
iklan yang gua liat","Konten ini menggambarkan individu yang tertawa geli saat menonton iklan, menyiratkan bahwa iklan tersebut sangat menghibur baginya."
https://dl.dropboxusercontent.com/scl/fi/frblojjxp583q4d65yyma/978389374451752.jpeg?rlkey=kbiq02uhxj9okui2gc0fvmr19,978389374451752.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"Guru: Karna waktu pelajaran udah habis,
Pr nya dikumpulin besok aja.
Me and Bro yang gak ngerjain:",Selebrasi dua pesepakbola ini melambangkan kegembiraan atas penundaan batas waktu pengumpulan tugas.
https://dl.dropboxusercontent.com/scl/fi/39tsg3emhwx6k79yljuo4/547806181297074.jpeg?rlkey=f8qhz7dfgiv5rbghbb8n9xlpn,547806181297074.jpeg,not hate,appropriate,gender,Jenis Kelamin,"1. hidup
2. gak gigit.","Visual ini menampilkan seorang pria berinteraksi akrab dengan seekor kerbau di padang rumput, disertai teks humor tentang prinsip persahabatan yang sederhana."
https://dl.dropboxusercontent.com/scl/fi/qffvl89uq65wn0u3ew04x/9732930350116242.jpeg?rlkey=dewqvd9aazopize1nq7e1u82e,9732930350116242.jpeg,not hate,inappropriate,gender,Jenis Kelamin,"pas baru putus cinta
CEWEK
COWOK
-ju_useless-
KELIATANNYA SAMA TAPI SEBENARNYA TIDAK","Citra ini menampilkan penggunaan tisu pasca-putus cinta oleh wanita dan pria, yang secara visual serupa namun bermakna beda."
https://dl.dropboxusercontent.com/scl/fi/szy0i9drn42mok0l7vpv4/1011313887798614.jpeg?rlkey=9ywd52n4jnxvibwwfuqssubk2,1011313887798614.jpeg,not hate,inappropriate,social sub-groups,Kelompok Sosial,"Liat sapi disembelih panitia
Liat panitia disembelih sapi","Meme ini menampilkan kontras emosi: sedih melihat sapi disembelih, namun gembira ketika panitia 'dikalahkan' sapi, sebuah humor ironis."
https://dl.dropboxusercontent.com/scl/fi/rfv2elut0rrccjhfsmihh/1893383034748639.jpeg?rlkey=z6wan5wvihftuy47o65k6un0x,1893383034748639.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"Friend
Girlfriend
Boyfriend
Best friend
Santai
Only santai
Has no END",Gambar ini mengilustrasikan kontras antara berbagai hubungan yang memiliki 'akhir' dengan konsep 'Santai' yang digambarkan sebagai sesuatu yang abadi tanpa batas.
https://dl.dropboxusercontent.com/scl/fi/ju8sura4bdbzozcfv7oqy/1175392934586446.jpeg?rlkey=7v3hz33u3dfsalji82olbg6yd,1175392934586446.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"Besok-besok kalau mau cari makan buat buka puasa, Coba cari pedagang yang sepinya pembeli walaupun mungkin bukan yang kita cari & inginkan barang kali ia tengah menunggu sekedar beli beras untuk sahur dan susu anaknya.","Sebuah foto menampilkan pedagang minuman yang sepi pembeli, disertai pesan empati untuk mendukung usaha kecil demi kebutuhan dasar, terutama di bulan Ramadan."
https://dl.dropboxusercontent.com/scl/fi/pnvee70le8to5ktzk80ur/684215423739418.jpeg?rlkey=5levtm6bol2r30x0j4svb90ra,684215423739418.jpeg,hate,inappropriate,institutions,Institusi/Perusahaan,"mas vt 1994
pilih suzuki aja kuat
1 h
Balas
Astra Honda Bekasi · Pencipta
yg dealer nya berubah jadi Mixue itu kak?","Foto ini menampilkan bangunan bekas dealer Honda yang kini berfungsi sebagai gerai Mixue, merespons klaim kekuatan merek Suzuki di media sosial secara ironis."
